Tweet_ID,Timestamp,User_name,Location,Language,Tweet_text,Hashtags,ReTweets,Likes,Sentiment,cleaned_text
104710,2025-06-08 05:37:00,@manikyasant,Punjab,Hindi,मैं फिल्म देखने गया था।,#दिल्ली,56,89,Neutral,मैं फिल्म देखने गया था।
104711,2025-06-08 05:37:00,@cchakrabarti,Kerala,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,#ಮಳೆ,96,120,Neutral,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.
104712,2025-06-08 05:38:00,@ishita41,Punjab,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,#ಮಳೆ,75,14,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
104713,2025-06-08 05:38:00,@sanathakur,Jharkhand,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,#ಸಿನಿಮಾ,35,189,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
104714,2025-06-08 05:38:00,@zachariahhansh,Odisha,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಬೆಂಗಳೂರು,#ಸಿನಿಮಾ",64,38,Neutral,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.
104715,2025-06-08 05:38:00,@biju33,Kerala,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,"#ಸಿನಿಮಾ,#ಬೆಂಗಳೂರು",31,134,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
104716,2025-06-08 05:39:00,@keyasidhu,Kerala,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#दिल्ली,#मौसम",23,51,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
104717,2025-06-08 05:39:00,@gkata,Bihar,English,The new policy is disappointing.,"#weekend,#policy",87,171,Negative,The new policy is disappointing.
104718,2025-06-08 05:39:00,@duttavritika,Jharkhand,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,"#ಬೆಂಗಳೂರು,#ಮಳೆ",73,188,Neutral,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.
104719,2025-06-08 05:39:00,@chaudharianvi,Tamil Nadu,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,#ಸಿನಿಮಾ,39,149,Neutral,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.
104720,2025-06-08 05:40:00,@kantdharmajan,Punjab,unknown,Enjoying the weekend vibes!,"#policy,#traffic",88,195,Positive,Enjoying the weekend vibes!
104721,2025-06-08 05:40:00,@gchaudhary,Maharashtra,English,Traffic is crazy in Bangalore today.,"#weekend,#policy",70,26,Negative,Traffic is crazy in Bangalore today.
104722,2025-06-08 05:40:00,@kismatkohli,Telangana,unknown,Enjoying the weekend vibes!,#traffic,100,70,Positive,Enjoying the weekend vibes!
104723,2025-06-08 05:40:00,@jiya09,Odisha,Hindi,मैं फिल्म देखने गया था।,#दिल्ली,39,120,Neutral,मैं फिल्म देखने गया था।
104724,2025-06-08 05:41:00,@hvasa,Bihar,Hindi,मैं फिल्म देखने गया था।,#फिल्म,97,165,Neutral,मैं फिल्म देखने गया था।
104725,2025-06-08 05:41:00,@psood,Uttar Pradesh,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#फिल्म,#मौसम",92,118,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
104726,2025-06-08 05:41:00,@khushiswaminathan,Gujarat,English,Traffic is crazy in Bangalore today.,"#weekend,#traffic",18,181,Negative,Traffic is crazy in Bangalore today.
104727,2025-06-08 05:41:00,@qacharya,Kerala,English,The new policy is disappointing.,"#traffic,#policy",51,87,Negative,The new policy is disappointing.
104728,2025-06-08 05:42:00,@rrama,Uttar Pradesh,English,Traffic is crazy in Bangalore today.,"#policy,#traffic",91,42,Negative,Traffic is crazy in Bangalore today.
104729,2025-06-08 05:42:00,@lraval,Odisha,English,The new policy is disappointing.,#policy,23,147,Negative,The new policy is disappointing.
104730,2025-06-08 05:42:00,@dishani78,Jharkhand,English,The new policy is disappointing.,"#weekend,#traffic",2,80,Negative,The new policy is disappointing.
104731,2025-06-08 05:42:00,@neelofar44,Gujarat,Hindi,मैं फिल्म देखने गया था।,#फिल्म,54,44,Neutral,मैं फिल्म देखने गया था।
104732,2025-06-08 05:43:00,@shlokdevan,Maharashtra,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,"#ಮಳೆ,#ಬೆಂಗಳೂರು",27,22,Neutral,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.
104733,2025-06-08 05:43:00,@mishti71,Telangana,unknown,Enjoying the weekend vibes!,"#policy,#weekend",39,115,Positive,Enjoying the weekend vibes!
104734,2025-06-08 05:43:00,@aradhyaaggarwal,Telangana,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,#ಬೆಂಗಳೂರು,93,189,Neutral,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.
104735,2025-06-08 05:43:00,@diya77,Telangana,unknown,Enjoying the weekend vibes!,#weekend,38,77,Positive,Enjoying the weekend vibes!
104736,2025-06-08 05:44:00,@jayeshbali,Punjab,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,#ಬೆಂಗಳೂರು,33,72,Neutral,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.
104737,2025-06-08 05:44:00,@tsamra,Tamil Nadu,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,#ಸಿನಿಮಾ,100,129,Neutral,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.
104738,2025-06-08 05:44:00,@venkataramanahana,Maharashtra,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,#दिल्ली,68,191,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
104739,2025-06-08 05:44:00,@navya82,Rajasthan,English,Traffic is crazy in Bangalore today.,"#weekend,#traffic",63,122,Negative,Traffic is crazy in Bangalore today.
104740,2025-06-08 05:45:00,@vanyabhagat,Tamil Nadu,Hindi,आज मौसम बहुत अच्छा है।,#मौसम,46,19,Neutral,आज मौसम बहुत अच्छा है।
104741,2025-06-08 05:45:00,@lakshitdube,Delhi,English,Traffic is crazy in Bangalore today.,#policy,45,131,Negative,Traffic is crazy in Bangalore today.
104742,2025-06-08 05:45:00,@samar87,Gujarat,Hindi,आज मौसम बहुत अच्छा है।,"#दिल्ली,#फिल्म",10,89,Neutral,आज मौसम बहुत अच्छा है।
104743,2025-06-08 05:45:00,@sanirohan,Odisha,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,"#ಸಿನಿಮಾ,#ಮಳೆ",15,125,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
104744,2025-06-08 05:46:00,@kairasamra,Assam,English,Traffic is crazy in Bangalore today.,"#weekend,#policy",73,133,Negative,Traffic is crazy in Bangalore today.
104745,2025-06-08 05:46:00,@samarthbrar,Gujarat,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,#मौसम,48,84,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
104746,2025-06-08 05:46:00,@tiyahora,Telangana,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,#दिल्ली,44,194,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
104747,2025-06-08 05:46:00,@indranilramaswamy,Tamil Nadu,English,The new policy is disappointing.,#traffic,12,150,Negative,The new policy is disappointing.
104748,2025-06-08 05:47:00,@shaankuruvilla,Rajasthan,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,#ಸಿನಿಮಾ,91,195,Neutral,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.
104749,2025-06-08 05:47:00,@msachdeva,Gujarat,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,#ಮಳೆ,8,66,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
104750,2025-06-08 05:47:00,@usridhar,Uttar Pradesh,Hindi,आज मौसम बहुत अच्छा है।,"#मौसम,#फिल्म",20,26,Neutral,आज मौसम बहुत अच्छा है।
104751,2025-06-08 05:47:00,@manikya47,Odisha,English,Traffic is crazy in Bangalore today.,"#traffic,#weekend",30,195,Negative,Traffic is crazy in Bangalore today.
104752,2025-06-08 05:48:00,@tushar24,Maharashtra,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,#ಮಳೆ,65,80,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
104753,2025-06-08 05:48:00,@samiha55,Maharashtra,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,#ಬೆಂಗಳೂರು,11,75,Neutral,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.
104754,2025-06-08 05:48:00,@bdube,Tamil Nadu,unknown,Enjoying the weekend vibes!,#policy,10,85,Positive,Enjoying the weekend vibes!
104755,2025-06-08 05:48:00,@asingh,Maharashtra,English,Enjoying the weekend vibes!,"#policy,#traffic",41,57,Positive,Enjoying the weekend vibes!
104756,2025-06-08 05:49:00,@singhyuvaan,Uttar Pradesh,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,#ಬೆಂಗಳೂರು,1,115,Neutral,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.
104757,2025-06-08 05:49:00,@jayaramansumer,Odisha,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,#फिल्म,12,12,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
104758,2025-06-08 05:49:00,@amanisinha,Bihar,English,Traffic is crazy in Bangalore today.,"#weekend,#traffic",98,80,Negative,Traffic is crazy in Bangalore today.
104759,2025-06-08 05:49:00,@advik33,Tamil Nadu,Hindi,मैं फिल्म देखने गया था।,"#फिल्म,#दिल्ली",95,78,Neutral,मैं फिल्म देखने गया था।
104760,2025-06-08 05:50:00,@ritvik50,Odisha,Hindi,मैं फिल्म देखने गया था।,#फिल्म,23,152,Neutral,मैं फिल्म देखने गया था।
104761,2025-06-08 05:50:00,@aaryahi65,Punjab,English,The new policy is disappointing.,#weekend,76,68,Negative,The new policy is disappointing.
104762,2025-06-08 05:50:00,@yasminchokshi,Uttar Pradesh,Hindi,आज मौसम बहुत अच्छा है।,#दिल्ली,87,21,Neutral,आज मौसम बहुत अच्छा है।
104763,2025-06-08 05:50:00,@rvarty,West Bengal,English,Traffic is crazy in Bangalore today.,#policy,13,177,Negative,Traffic is crazy in Bangalore today.
104764,2025-06-08 05:51:00,@baradnirvaan,Karnataka,unknown,Enjoying the weekend vibes!,"#traffic,#policy",7,192,Positive,Enjoying the weekend vibes!
104765,2025-06-08 05:51:00,@shaansengupta,Bihar,English,Traffic is crazy in Bangalore today.,#policy,32,34,Negative,Traffic is crazy in Bangalore today.
104766,2025-06-08 05:51:00,@lsen,West Bengal,English,The new policy is disappointing.,"#traffic,#policy",64,32,Negative,The new policy is disappointing.
104767,2025-06-08 05:51:00,@xbajaj,Assam,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,#ಸಿನಿಮಾ,63,91,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
104768,2025-06-08 05:52:00,@tsankaran,Assam,English,Enjoying the weekend vibes!,#traffic,48,158,Positive,Enjoying the weekend vibes!
104769,2025-06-08 05:52:00,@rdash,Gujarat,unknown,Enjoying the weekend vibes!,#policy,24,161,Positive,Enjoying the weekend vibes!
104770,2025-06-08 05:52:00,@gbalan,Karnataka,Hindi,मैं फिल्म देखने गया था।,#फिल्म,1,88,Neutral,मैं फिल्म देखने गया था।
104771,2025-06-08 05:52:00,@reddyshlok,Assam,English,The new policy is disappointing.,#traffic,81,162,Negative,The new policy is disappointing.
104772,2025-06-08 05:53:00,@heer57,Gujarat,unknown,Enjoying the weekend vibes!,"#policy,#traffic",80,116,Positive,Enjoying the weekend vibes!
104773,2025-06-08 05:53:00,@faiyaz72,Delhi,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,#ಮಳೆ,3,11,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
104774,2025-06-08 05:53:00,@gabaurvi,Punjab,English,Traffic is crazy in Bangalore today.,"#weekend,#traffic",63,188,Negative,Traffic is crazy in Bangalore today.
104775,2025-06-08 05:53:00,@jtella,Telangana,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,#ಸಿನಿಮಾ,15,37,Neutral,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.
104776,2025-06-08 05:54:00,@khushidoctor,Kerala,unknown,Enjoying the weekend vibes!,#weekend,23,183,Positive,Enjoying the weekend vibes!
104777,2025-06-08 05:54:00,@jhanvibasu,Rajasthan,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,#ಸಿನಿಮಾ,18,161,Neutral,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.
104778,2025-06-08 05:54:00,@udas,Karnataka,unknown,Enjoying the weekend vibes!,#weekend,36,141,Positive,Enjoying the weekend vibes!
104779,2025-06-08 05:54:00,@ivana84,Karnataka,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,#ಬೆಂಗಳೂರು,53,200,Neutral,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.
104780,2025-06-08 05:55:00,@boasetrisha,Assam,Hindi,मैं फिल्म देखने गया था।,"#दिल्ली,#फिल्म",51,177,Neutral,मैं फिल्म देखने गया था।
104781,2025-06-08 05:55:00,@virkvedika,Punjab,unknown,Enjoying the weekend vibes!,#traffic,2,65,Positive,Enjoying the weekend vibes!
104782,2025-06-08 05:55:00,@taran73,Odisha,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,"#ಬೆಂಗಳೂರು,#ಸಿನಿಮಾ",33,52,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
104783,2025-06-08 05:55:00,@samarthkaur,West Bengal,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,"#ಬೆಂಗಳೂರು,#ಸಿನಿಮಾ",17,56,Neutral,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.
104784,2025-06-08 05:56:00,@amiragolla,Odisha,English,Traffic is crazy in Bangalore today.,"#traffic,#weekend",48,88,Negative,Traffic is crazy in Bangalore today.
104785,2025-06-08 05:56:00,@kiaan44,Tamil Nadu,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,#मौसम,49,168,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
104786,2025-06-08 05:56:00,@boasefateh,Jharkhand,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,#ಮಳೆ,75,5,Neutral,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.
104787,2025-06-08 05:56:00,@zkala,West Bengal,Kannada,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.,#ಸಿನಿಮಾ,1,71,Neutral,ನಮ್ಮ ರಾಜ್ಯದಲ್ಲಿ ಮಳೆಯಾಗಿದೆ.
104788,2025-06-08 05:57:00,@dsur,Rajasthan,Hindi,दिल्ली की ट्रैफिक बहुत ज्यादा है।,"#फिल्म,#दिल्ली",10,192,Neutral,दिल्ली की ट्रैफिक बहुत ज्यादा है।
104789,2025-06-08 05:57:00,@kundaumang,Gujarat,English,Traffic is crazy in Bangalore today.,#policy,2,53,Negative,Traffic is crazy in Bangalore today.
104790,2025-06-08 05:57:00,@mandaladira,Odisha,Hindi,आज मौसम बहुत अच्छा है।,"#फिल्म,#दिल्ली",31,143,Neutral,आज मौसम बहुत अच्छा है।
104791,2025-06-08 05:57:00,@krishnanyasmin,Punjab,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,"#ಬೆಂಗಳೂರು,#ಮಳೆ",91,192,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
104792,2025-06-08 05:58:00,@vritika87,Kerala,Kannada,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.,"#ಸಿನಿಮಾ,#ಮಳೆ",29,78,Neutral,ನಾನು ಸಿನಿಮಾ ನೋಡುತ್ತಿದ್ದೇನೆ.
104793,2025-06-08 05:58:00,@kashvi51,Kerala,Hindi,आज मौसम बहुत अच्छा है।,#फिल्म,11,188,Neutral,आज मौसम बहुत अच्छा है।
104794,2025-06-08 05:58:00,@mandaldivij,Karnataka,Hindi,मैं फिल्म देखने गया था।,#फिल्म,72,84,Neutral,मैं फिल्म देखने गया था।
104795,2025-06-08 05:58:00,@lataindranil,Odisha,English,The new policy is disappointing.,#traffic,50,126,Negative,The new policy is disappointing.
104796,2025-06-08 05:59:00,@mangatanahita,Jharkhand,Kannada,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.,"#ಸಿನಿಮಾ,#ಬೆಂಗಳೂರು",80,135,Neutral,ಬೆಂಗಳೂರಿನಲ್ಲಿ today traffic ತುಂಬಾ ಇದೆ.
104797,2025-06-08 05:59:00,@suhanabansal,Punjab,English,Enjoying the weekend vibes!,"#weekend,#policy",21,94,Positive,Enjoying the weekend vibes!
104798,2025-06-08 05:59:00,@rtaneja,Gujarat,English,Traffic is crazy in Bangalore today.,#policy,21,183,Negative,Traffic is crazy in Bangalore today.
104799,2025-06-08 05:59:00,@vkara,Tamil Nadu,English,The new policy is disappointing.,#traffic,19,62,Negative,The new policy is disappointing.
104800,2025-06-08 06:00:00,@nehmatgandhi,Rajasthan,Hindi,आज मौसम बहुत अच्छा है।,#दिल्ली,65,131,Neutral,आज मौसम बहुत अच्छा है।
104801,2025-06-08 06:00:00,@chandneelofar,Telangana,Hindi,मैं फिल्म देखने गया था।,"#फिल्म,#दिल्ली",52,163,Neutral,मैं फिल्म देखने गया था।
